   -1.99900    0.80015    0.50232   -0.77980   -4.86530
   -1.99800    0.76092    0.67183    1.54467    5.18814
   -1.99700    0.78258    0.50269   -1.28249   -8.02864
   -1.99600    0.78805    0.68862    1.80776   11.15876
   -1.99500    0.76427    0.49412   -1.21876  -15.52094
   -1.99400    0.81080    0.70098    1.41532   18.58222
   -1.99300    0.75470    0.50745   -0.49383  -21.18482
   -1.99200    0.82164    0.67443    0.45228   21.10592
   -1.99100    0.75826    0.57099    0.62024  -19.65168
   -1.99000    0.82006    0.59572   -0.65334   15.30502
   -1.98900    0.77147    0.67739    1.60708   -9.99731
   -1.98800    0.81291    0.49370   -1.38800    2.84339
   -1.98700    0.78535    0.78019    2.05048    3.86043
   -1.98600    0.80970    0.42474   -1.50872  -10.74426
   -1.98500    0.79153    0.82317    1.92055   15.57494
   -1.98400    0.81626    0.43417   -1.19448  -19.15493
   -1.98300    0.78760    0.78123    1.55963   19.69961
   -1.98200    0.83134    0.52081   -0.87553  -18.48822
   -1.98100    0.77803    0.68319    1.39657   14.37229
   -1.98000    0.84823    0.63220   -0.89331   -9.15265
   -1.97900    0.77056    0.59630    1.61809    2.21364
   -1.97800    0.85941    0.69834   -1.24355    4.35571
   -1.97700    0.77131    0.58050    2.03171  -10.96599
   -1.97600    0.86096    0.68036   -1.58846   15.61989
   -1.97500    0.78176    0.64659    2.22953  -18.91256
   -1.97400    0.85363    0.59702   -1.54106   19.29713
   -1.97300    0.79939    0.75074    1.93012  -17.84015
   -1.97200    0.84121    0.50767   -0.98234   13.62242
   -1.97100    0.81950    0.83032    1.19322   -8.22260
   -1.97000    0.82905    0.46619   -0.12669    1.24718
   -1.96900    0.83641    0.84920    0.33556    5.44127
   -1.96800    0.82263    0.48700    0.66861  -12.03114
   -1.96700    0.84566    0.81347   -0.29908   16.74844
   -1.96600    0.82447    0.54844    1.11019  -19.96029
   -1.96500    0.84726    0.75370   -0.48762   20.33716
   -1.96400    0.83208    0.61732    1.05427  -18.71277
   -1.96300    0.84553    0.70110   -0.17049   14.38394
   -1.96200    0.84038    0.66706    0.52957   -8.69827
   -1.96100    0.84518    0.67635    0.53309    1.48209
   -1.96000    0.84580    0.68370   -0.25730    5.63181
   -1.95900    0.84838    0.68588    1.34090  -12.61807
   -1.95800    0.84735    0.66903   -0.97082   17.95181
   -1.95700    0.85531    0.71950    1.89734  -21.82084
   -1.95600    0.84540    0.64059   -1.27795   23.19268
   -1.95500    0.86519    0.75496    1.93961  -22.77369
   -1.95400    0.84115    0.62135   -1.03093   20.19942
   -1.95300    0.87632    0.77311    1.46602  -16.70166
   -1.95200    0.83680    0.62289   -0.38096   12.40753
   -1.95100    0.88609    0.77180    0.75802   -8.73078
   -1.95000    0.83517    0.63843    0.30939    5.82492
   -1.94900    0.89175    0.76409    0.19459   -4.76521
   -1.94800    0.83868    0.65253    0.70986    5.23610
   -1.94700    0.89156    0.76370    0.00590   -7.59042
   -1.94600    0.84790    0.65661    0.71856   10.85350
   -1.94500    0.88655    0.77199    0.16365  -14.71852
   -1.94400    0.86004    0.65692    0.47275   17.87977
   -1.94300    0.88098    0.77650    0.45817  -19.91346
   -1.94200    0.87017    0.66903    0.21274   19.83009
   -1.94100    0.87928    0.76271    0.65578  -17.69906
   -1.94000    0.87555    0.70247    0.13916   13.28913
   -1.93900    0.88173    0.72835    0.60338   -7.35390
   -1.93800    0.87836    0.75255    0.35148    0.34345
   -1.93700    0.88444    0.68246    0.25798    6.60738
   -1.93600    0.88292    0.80937    0.83340  -12.81825
   -1.93500    0.88414    0.63324   -0.30256   17.28414
   -1.93400    0.89045    0.86675    1.44682  -19.58493
   -1.93300    0.88179    0.58696   -0.88750   19.25127
   -1.93200    0.89840    0.91506    1.96279  -16.39978
   -1.93100    0.88041    0.55905   -1.24956   11.22090
   -1.93000    0.90444    0.93295    2.13927   -4.33994
   -1.92900    0.88097    0.57401   -1.17847   -3.55207
   -1.92800    0.90900    0.89789    1.82718   11.57755
   -1.92700    0.88218    0.64633   -0.61714  -18.86267
   -1.92600    0.91341    0.80869    1.08851   24.62717
   -1.92500    0.88344    0.76105    0.23867  -28.17227
   -1.92400    0.91704    0.69600    0.24529   29.15653
   -1.92300    0.88662    0.87553    0.97677  -27.34927
   -1.92200    0.91726    0.60837   -0.26381   23.05383
   -1.92100    0.89434    0.94244    1.21295  -16.59052
   -1.92000    0.91230    0.58527   -0.18894    8.84682
   -1.91900    0.90684    0.93522    0.88887   -0.49240
   -1.91800    0.90371    0.63730    0.32043   -7.31987
   -1.91700    0.92100    0.86012    0.32973   13.96795
   -1.91600    0.89554    0.74247    0.83704  -18.46169
   -1.91500    0.93280    0.75224   -0.03039   20.63491
   -1.91400    0.89086    0.85643    1.01030  -19.99752
   -1.91300    0.94066    0.66009    0.01345   17.06037
   -1.91200    0.88964    0.93257    0.80290  -11.90788
   -1.91100    0.94592    0.62203    0.34671    5.64661
   -1.91000    0.88986    0.94647    0.44083    1.28868
   -1.90900    0.95060    0.64465    0.68112   -7.53386
   -1.90800    0.88996    0.91051    0.22814   12.71741
   -1.90700    0.95558    0.69869    0.73674  -15.66179
   -1.90600    0.88980    0.86559    0.38628   16.48161
   -1.90500    0.96040    0.73898    0.38057  -14.53005
   -1.90400    0.89025    0.85324    0.93634   10.61817
   -1.90300    0.96390    0.73462   -0.28502   -4.66830
   -1.90200    0.89259    0.88892    1.65881   -1.95407
   -1.90100    0.96482    0.68739   -0.95043    9.05474
   -1.90000    0.89800    0.95491    2.19954  -15.11536
   -1.89900    0.96209    0.62708   -1.27386   20.11311
   -1.89800    0.90742    1.01488    2.28682  -22.80063
   -1.89700    0.95500    0.59038   -1.10008   23.67786
   -1.89600    0.92114    1.03750    1.90569  -22.00610
   -1.89500    0.94389    0.59911   -0.54889   18.90468
   -1.89400    0.93795    1.01240    1.27685  -14.08906
   -1.89300    0.93107    0.65243    0.11066    9.10119
   -1.89200    0.95440    0.94985    0.66182   -3.79815
   -1.89100    0.92089    0.73294    0.66849   -0.24527
   -1.89000    0.96567    0.87232    0.19664    3.45039
   -1.88900    0.91811    0.81477    1.06340   -4.60658
   -1.88800    0.96765    0.80733   -0.11763    4.72774
   -1.88700    0.92563    0.87127    1.33301   -3.13861
   -1.88600    0.95910    0.77716   -0.33617    1.42721
   -1.88500    0.94266    0.88841    1.53296    0.76870
   -1.88400    0.94309    0.78464   -0.50304   -1.68165
   -1.88300    0.96389    0.87512    1.68835    1.85207
   -1.88200    0.92676    0.81139   -0.62109    0.17890
   -1.88100    0.98112    0.85478    1.78054   -3.30365
   -1.88000    0.91823    0.83418   -0.65581    8.44900
   -1.87900    0.98763    0.84637    1.77106  -13.90944
   -1.87800    0.92167    0.84022   -0.58313   20.23246
   -1.87700    0.98253    0.85665    1.67147  -25.41603
   -1.87600    0.93453    0.82743   -0.46597   30.02655
   -1.87500    0.97126    0.88446    1.59507  -32.19843
