   -1.99900   -0.90419   -0.83135   -1.86789  -19.30737
   -1.99800   -0.93046   -1.04092   -0.24253   18.01186
   -1.99700   -0.90080   -0.83917   -1.46930  -20.15628
   -1.99600   -0.92602   -1.01408   -0.66940   18.01268
   -1.99500   -0.90298   -0.87161   -1.06139  -19.56007
   -1.99400   -0.91615   -0.97247   -0.99588   16.95404
   -1.99300   -0.90960   -0.90785   -0.85859  -17.98417
   -1.99200   -0.90338   -0.93725   -1.03384   14.65102
   -1.99100   -0.91688   -0.92919   -0.98929  -14.65765
   -1.99000   -0.89230   -0.92273   -0.74319   10.06921
   -1.98900   -0.92008   -0.92679   -1.39152   -8.76501
   -1.98800   -0.88716   -0.93174   -0.28053    3.08885
   -1.98700   -0.91601   -0.90404   -1.84178   -1.18353
   -1.98600   -0.88958   -0.95507    0.10327   -4.39639
   -1.98500   -0.90498   -0.87472   -2.10102    5.44082
   -1.98400   -0.89714   -0.97633    0.20986   -9.43841
   -1.98300   -0.89139   -0.85556   -2.02684    8.34851
   -1.98200   -0.90403   -0.98052   -0.04200   -9.87046
   -1.98100   -0.88156   -0.85830   -1.60070    6.22142
   -1.98000   -0.90451   -0.96020   -0.60622   -5.33830
   -1.97900   -0.87963   -0.88526   -0.93492   -0.31343
   -1.97800   -0.89661   -0.91886   -1.30749    2.59794
   -1.97700   -0.88528   -0.92681   -0.25520   -8.87773
   -1.97600   -0.88276   -0.87179   -1.89273   10.94684
   -1.97500   -0.89449   -0.96362    0.18865  -16.17413
   -1.97400   -0.86787   -0.83984   -2.14856   16.48736
   -1.97300   -0.90207   -0.97617    0.24962  -19.44909
   -1.97200   -0.85692   -0.83846   -2.01582   17.25550
   -1.97100   -0.90362   -0.95543   -0.03502  -17.72638
   -1.97000   -0.85356   -0.86853   -1.62138   13.32639
   -1.96900   -0.89635   -0.90958   -0.47029  -12.08846
   -1.96800   -0.85942   -0.91306   -1.19658    6.67737
   -1.96700   -0.88029   -0.86254   -0.82319   -5.24908
   -1.96600   -0.87231   -0.94479   -0.94578    0.54546
   -1.96500   -0.86004   -0.84033   -0.93983   -0.67191
   -1.96400   -0.88557   -0.94330   -0.95933   -1.77794
   -1.96300   -0.84328   -0.85467   -0.79934   -0.99915
   -1.96200   -0.89189   -0.90690   -1.18886    1.22865
   -1.96100   -0.83553   -0.89765   -0.51223   -6.29028
   -1.96000   -0.88874   -0.85126   -1.47651    8.06926
   -1.95900   -0.83576   -0.94851   -0.26223  -13.70212
   -1.95800   -0.88042   -0.79940   -1.63711   15.01987
   -1.95700   -0.83746   -0.98447   -0.21333  -19.22576
   -1.95600   -0.87398   -0.77205   -1.54563   18.35482
   -1.95500   -0.83501   -0.98798   -0.43886  -19.84241
   -1.95400   -0.87187   -0.78272   -1.18959   16.00761
   -1.95300   -0.82999   -0.95068   -0.88461  -14.54625
   -1.95200   -0.86891   -0.83286   -0.69014    8.07170
   -1.95100   -0.82955   -0.88006   -1.37121   -4.53709
   -1.95000   -0.85835   -0.90491   -0.26563   -3.18617
   -1.94900   -0.83776   -0.80283   -1.66911    6.98664
   -1.94800   -0.84015   -0.96645   -0.12518  -13.90903
   -1.94700   -0.85056   -0.75160   -1.61990   15.92098
   -1.94600   -0.82136   -0.99104   -0.35134  -20.24694
   -1.94500   -0.85977   -0.74120   -1.23428   19.17906
   -1.94400   -0.80947   -0.97850   -0.83365  -20.30342
   -1.94300   -0.85978   -0.75735   -0.71450   16.32117
   -1.94200   -0.80778   -0.95397   -1.30276  -15.14602
   -1.94100   -0.84948   -0.77050   -0.35730    9.73905
   -1.94000   -0.81552   -0.94333   -1.48212   -8.10511
   -1.93900   -0.83123   -0.76608   -0.37433    3.19190
   -1.93800   -0.82890   -0.94515   -1.25673   -2.83802
   -1.93700   -0.81014   -0.76139   -0.77095   -0.22297
   -1.93600   -0.84175   -0.93166   -0.72505   -1.55093
   -1.93500   -0.79300   -0.78558   -1.36518    0.61690
   -1.93400   -0.84720   -0.88203   -0.12400   -4.21724
   -1.93300   -0.78612   -0.84408   -1.89575    4.58757
   -1.93200   -0.84033   -0.80842    0.28821   -8.78297
   -1.93100   -0.79213   -0.91030   -2.12871    8.98170
   -1.93000   -0.82153   -0.74500    0.31719  -12.24413
   -1.92900   -0.80724   -0.95019   -1.92219   10.88175
   -1.92800   -0.79780   -0.71960   -0.11158  -12.12116
   -1.92700   -0.82222   -0.94545   -1.28672    8.52852
   -1.92600   -0.77898   -0.74037   -0.88666   -7.57905
   -1.92500   -0.82833   -0.89704   -0.43911    2.13900
   -1.92400   -0.77137   -0.79863   -1.70240    0.07028
   -1.92300   -0.82241   -0.82037    0.26711   -5.94967
   -1.92200   -0.77497   -0.87294   -2.21696    7.67651
   -1.92100   -0.80725   -0.74192    0.56633  -12.13149
   -1.92000   -0.78476   -0.93349   -2.29366   11.64285
   -1.91900   -0.78940   -0.69246    0.47712  -13.32220
   -1.91800   -0.79348   -0.95153   -2.09791    9.86323
   -1.91700   -0.77602   -0.69526    0.26798   -8.75655
   -1.91600   -0.79480   -0.91285   -1.92996    3.11921
   -1.91500   -0.77190   -0.75212    0.18799   -0.76459
   -1.91400   -0.78599   -0.83021   -1.91539   -4.94882
   -1.91300   -0.77745   -0.83609    0.20041    6.18159
   -1.91200   -0.76912   -0.74138   -1.86531   -9.69772
   -1.91100   -0.78822   -0.90458    0.02385    7.99030
   -1.91000   -0.75046   -0.68650   -1.49782   -8.22112
   -1.90900   -0.79701   -0.92626   -0.52956    3.35625
   -1.90800   -0.73707   -0.68413   -0.78500   -0.94608
   -1.90700   -0.79793   -0.89665   -1.31074   -5.70495
   -1.90600   -0.73298   -0.72558   -0.01930    8.87399
   -1.90500   -0.78910   -0.83526   -1.95225  -15.16453
   -1.90400   -0.73791   -0.78362    0.43450   16.91622
   -1.90300   -0.77288   -0.77360   -2.15534  -20.83689
   -1.90200   -0.74758   -0.82603    0.38010   19.48348
   -1.90100   -0.75506   -0.74107   -1.83600  -19.79611
   -1.90000   -0.75540   -0.82943   -0.16154   14.67363
   -1.89900   -0.74212   -0.75253   -1.10688  -11.41547
   -1.89800   -0.75594   -0.78911   -0.99880    3.36648
   -1.89700   -0.73774   -0.80176   -0.22666    1.79256
   -1.89600   -0.74758   -0.72186   -1.82073  -10.39262
   -1.89500   -0.74152   -0.86331    0.46279   14.66808
   -1.89400   -0.73250   -0.65838   -2.28349  -21.06533
   -1.89300   -0.74979   -0.90567    0.65092   22.22727
   -1.89200   -0.71551   -0.62648   -2.14884  -25.13848
   -1.89100   -0.75703   -0.90823    0.21044   23.08769
   -1.89000   -0.70237   -0.63756   -1.43188  -23.57363
   -1.88900   -0.75771   -0.86945   -0.68633   20.23279
   -1.88800   -0.69797   -0.68359   -0.45104  -20.55914
   -1.88700   -0.74805   -0.80608   -1.61590   17.91581
   -1.88600   -0.70435   -0.74071    0.33025  -19.22940
   -1.88500   -0.72840   -0.74635   -2.14905   17.25459
   -1.88400   -0.71832   -0.78002    0.58197  -18.36211
   -1.88300   -0.70479   -0.71582   -2.09686   15.07800
   -1.88200   -0.73174   -0.78268    0.27034  -13.86206
   -1.88100   -0.68612   -0.72462   -1.57072    7.72330
   -1.88000   -0.73645   -0.74771   -0.37444   -3.76033
   -1.87900   -0.67853   -0.76529   -0.88408   -4.31536
   -1.87800   -0.72915   -0.68973   -0.99565    8.92674
   -1.87700   -0.68226   -0.81764   -0.39553  -16.11653
   -1.87600   -0.71242   -0.63265   -1.27256   18.41454
   -1.87500   -0.69238   -0.85608   -0.35314  -22.15090
   -1.87400   -0.69284   -0.60167   -1.05682   20.32298
   -1.87300   -0.70155   -0.85786   -0.78842  -19.70397
   -1.87200   -0.67761   -0.61486   -0.43902   13.75472
   -1.87100   -0.70353   -0.81212   -1.49756   -9.60188
   -1.87000   -0.67138   -0.67321    0.28837    1.05572
   -1.86900   -0.69566   -0.72981   -2.13833    4.52288
   -1.86800   -0.67458   -0.75351    0.78095  -13.11131
   -1.86700   -0.67978   -0.64410   -2.41113   17.29484
   -1.86600   -0.68337   -0.81748    0.82109  -23.07471
   -1.86500   -0.66114   -0.59209   -2.20270   23.26998
   -1.86400   -0.69190   -0.83520    0.40766  -24.22134
   -1.86300   -0.64549   -0.59233   -1.62024   19.28935
   -1.86200   -0.69495   -0.80136   -0.25679  -15.40042
   -1.86100   -0.63728   -0.63712   -0.93931    6.57640
   -1.86000   -0.68895   -0.73485   -0.85616   -0.25896
   -1.85900   -0.63894   -0.69929   -0.47611   -9.15765
   -1.85800   -0.67321   -0.66744   -1.11598   14.19349
   -1.85700   -0.64879   -0.74647   -0.42885  -20.65069
   -1.85600   -0.65207   -0.62835   -0.93500   21.54397
   -1.85500   -0.66006   -0.75568   -0.79652  -23.25459
   -1.85400   -0.63390   -0.63208   -0.40937   19.46689
   -1.85300   -0.66403   -0.72220   -1.40276  -17.11248
   -1.85200   -0.62645   -0.67335    0.22355   10.36145
   -1.85100   -0.65517   -0.66040   -1.97107   -6.41406
   -1.85000   -0.63206   -0.73076    0.67183   -0.40469
   -1.84900   -0.63482   -0.59567   -2.21890    2.97317
   -1.84800   -0.64575   -0.77816    0.68806   -7.14720
   -1.84700   -0.61081   -0.55242   -1.96105    6.18276
   -1.84600   -0.65834   -0.79434    0.17716   -6.35282
   -1.84500   -0.59190   -0.54780   -1.21805    1.44443
   -1.84400   -0.66308   -0.76738   -0.70930    1.80017
   -1.84300   -0.58192   -0.58651   -0.26825   -9.12535
   -1.84200   -0.65916   -0.70220   -1.59609   13.50473
   -1.84100   -0.57906   -0.65237    0.46954  -20.50977
   -1.84000   -0.65041   -0.62587   -2.08615   23.19881
   -1.83900   -0.57821   -0.71033    0.68132  -27.34898
   -1.83800   -0.64225   -0.57653   -1.99227   26.42495
   -1.83700   -0.57480   -0.72493    0.32639  -26.62536
   -1.83600   -0.63726   -0.58135   -1.41694   21.91767
   -1.83500   -0.56907   -0.68183   -0.37105  -18.90959
   -1.83400   -0.63222   -0.63905   -0.67189   11.96906
   -1.83300   -0.56646   -0.59831   -1.05345   -7.92975
   -1.83200   -0.62100   -0.71896   -0.11631    1.30261
   -1.83100   -0.57206   -0.51292   -1.40150    1.16821
   -1.83000   -0.60099   -0.78196    0.00461   -5.16005
   -1.82900   -0.58515   -0.45830   -1.26808    4.30804
   -1.82800   -0.57625   -0.80676   -0.34579   -4.67306
   -1.82700   -0.59913   -0.44251   -0.72725    0.34758
   -1.82600   -0.55470   -0.79772   -0.99523    2.25442
   -1.82500   -0.60600   -0.45131   -0.02508   -8.69151
   -1.82400   -0.54336   -0.77555   -1.65609   12.35347
   -1.82300   -0.60056   -0.46157    0.54250  -18.63421
   -1.82200   -0.54503   -0.76110   -2.05173   20.92986
   -1.82100   -0.58276   -0.45966    0.73764  -24.68410
   -1.82000   -0.55684   -0.75683   -1.99790   23.52304
   -1.81900   -0.55826   -0.45563    0.44587  -23.16867
   -1.81800   -0.57091   -0.74233   -1.47040   17.70176
   -1.81700   -0.53620   -0.47490   -0.24629  -13.31597
   -1.81600   -0.57799   -0.69435   -0.67662    4.66059
   -1.81500   -0.52480   -0.53177   -1.02082    1.62662
   -1.81400   -0.57187   -0.61193   -0.01069  -10.53872
   -1.81300   -0.52749   -0.61280   -1.46153   15.38150
   -1.81200   -0.55250   -0.52073    0.15193  -21.28523
   -1.81100   -0.54068   -0.68463   -1.29339   21.99297
   -1.81000   -0.52681   -0.45632   -0.31692  -23.15649
   -1.80900   -0.55500   -0.71464   -0.56000   19.16491
   -1.80800   -0.50525   -0.44425   -1.20498  -16.21013
   -1.80700   -0.56048   -0.68730    0.39185    9.18354
   -1.80600   -0.49598   -0.48811   -2.09221   -4.55471
